date,Tmax,Tmin,Tavg,Prcp
12/12/2022,28.7,18.9,23.2,0
12/13/2022,29,18,22.7,0
12/14/2022,29,19.2,23.1,0
12/15/2022,27.4,15.3,21.1,0
12/16/2022,26.6,15.4,20.6,0
12/17/2022,27,15.4,20.6,0
12/18/2022,26.5,16.3,21.3,0
12/19/2022,26,15.7,20.9,0
12/20/2022,27.3,16.7,21.3,0
12/21/2022,26.4,15.2,20.6,0
12/22/2022,25.9,14.9,20.1,0
12/23/2022,25.1,13.2,19.2,0
12/24/2022,25,13.8,19.2,0
12/25/2022,24.3,13.3,19.1,0
12/26/2022,25.5,14.5,19.7,0
12/27/2022,25.9,15.6,20.5,0
12/28/2022,24.1,15.2,20.1,0
12/29/2022,26.5,21.2,23.3,0
12/30/2022,25.2,15.5,20.5,0
12/31/2022,24.2,14.4,19.1,0
1/1/2023,25.1,14.6,19.9,0
1/2/2023,25.6,14.5,19.7,0
1/3/2023,25.4,14.7,19.7,0
1/4/2023,24.1,14.5,18.9,0
1/5/2023,22.8,12.8,17.5,0
1/6/2023,24.3,13.7,18.4,0
1/7/2023,26,15.1,19.9,0
1/8/2023,24.6,14.2,19.2,0
1/9/2023,23.9,14.1,19.3,0
1/10/2023,23.7,15.8,19.8,0
1/11/2023,25.4,18.1,21.5,0.2
1/12/2023,22,14.8,18,0
1/13/2023,22.3,9.8,15.2,0
1/14/2023,21,9.5,15.3,0
1/15/2023,19.4,8.9,14.8,0
1/16/2023,21.6,10.9,16.4,0
1/17/2023,22,12,17,0
1/18/2023,23.6,11.4,17.7,0
1/19/2023,24.8,13,18.4,0
1/20/2023,22.5,13,17.6,0
1/21/2023,22,12.9,17.2,0
1/22/2023,21.5,11.4,16.5,0
1/23/2023,21.8,12,16.5,0
1/24/2023,20.2,10.4,15,0
1/25/2023,19.9,9.3,14.8,0
1/26/2023,22.6,11,16.4,0
1/27/2023,23.3,12.4,17.4,0
1/28/2023,24.1,12.9,18.1,0
1/29/2023,22.7,11.7,17.4,0
1/30/2023,23.1,11.9,18.1,0
1/31/2023,25.3,14.8,19.4,0
2/1/2023,25.5,14.6,19.5,0
2/2/2023,24.3,13,18.9,0
2/3/2023,25.2,11.4,18.7,0
2/4/2023,23.3,14.4,19.3,0
2/5/2023,24.9,18.1,21.4,0
2/6/2023,30,18.7,22.8,0
2/7/2023,25.2,14.5,20.3,0
2/8/2023,26.5,17,20.9,0
2/9/2023,25.1,18.6,21.7,0
2/10/2023,25.7,20.8,22.6,0
2/11/2023,28.2,16.6,22.1,0
2/12/2023,29.4,16.7,23.2,0
2/13/2023,26.3,17.2,21.9,0
2/14/2023,26.9,18.8,21.9,0
2/15/2023,25.3,18.3,20.9,0
2/16/2023,28.4,18.7,22.2,0
2/17/2023,29.6,17.3,22.5,0
2/18/2023,26.9,15.7,21.5,0
2/19/2023,25.2,17.9,21.6,0
2/20/2023,28.8,19,23.4,0
2/21/2023,26.7,19,23,0
2/22/2023,25.8,20.5,22.8,0
2/23/2023,25.7,19.1,22.4,0
2/24/2023,26.2,18.1,21.9,0
2/25/2023,27.5,19.6,23.2,0
2/26/2023,28.9,19.7,23.5,0
2/27/2023,29.3,18,23.2,0
2/28/2023,28.3,19.4,23,0
3/1/2023,28.2,19.1,23.5,0
3/2/2023,32.5,21.8,26.3,0
3/3/2023,31.6,20.6,26.1,0
3/4/2023,31.6,20.3,26.1,0
3/5/2023,31,19.8,25.8,0
3/6/2023,30.3,20.1,25.4,0
3/7/2023,30.2,19.8,24.7,0
3/8/2023,29.6,19.8,24.7,0
3/9/2023,31.9,20,25.9,0
3/10/2023,31.2,20.2,25.8,0
3/11/2023,30.6,19.6,25.4,0
3/12/2023,31.3,21.4,25.7,0
3/13/2023,30.3,20,25,0
3/14/2023,28.4,20.2,24,0
3/15/2023,28.5,22.6,25.1,0
3/16/2023,29.3,22.2,25.5,0
3/17/2023,28.7,23.2,25.6,0
3/18/2023,29.7,20.7,25.4,0
3/19/2023,29.1,21,24.9,0
3/20/2023,27.1,21.7,24.6,0
3/21/2023,28.1,21.4,25.1,0
3/22/2023,25.6,21.2,23.9,0.4
3/23/2023,25.6,21,23.5,3.8
3/24/2023,26.9,22.2,24.4,0
3/25/2023,27.5,22.2,24.5,0
3/26/2023,28.4,20.4,24.1,0
3/27/2023,29.5,20.4,24.6,0
3/28/2023,27.8,21.3,24.6,0
3/29/2023,27.5,23.5,25.3,0
3/30/2023,27.4,23.3,25.3,0.8
3/31/2023,28.8,23.8,25.8,0
4/1/2023,28.9,23.3,25.7,0
4/2/2023,28.3,23,25.4,0
4/3/2023,28.9,24.1,26.2,0.3
4/4/2023,27.7,22.6,24.9,0
4/5/2023,29.7,21.6,25.1,0
4/6/2023,29.2,22.1,25,0
4/7/2023,29.8,21.4,25.2,0
4/8/2023,30.8,21.9,25.8,0
4/9/2023,29.7,22.3,25.6,0
4/10/2023,28.3,22.2,25.2,0
4/11/2023,29.1,21.5,25.2,0
4/12/2023,32,23.4,27,0
4/13/2023,33.2,24.6,27.9,0
4/14/2023,30.6,24.5,27,0
4/15/2023,30.3,23.9,27.2,0
4/16/2023,30.5,24.6,27.4,0
4/17/2023,30.3,24.4,27.3,0
4/18/2023,34.4,24.4,28.6,0
4/19/2023,32,24.8,27.9,0
4/20/2023,33.8,24.8,27.9,0
4/21/2023,31.4,24.8,27.6,0
4/22/2023,31.3,25,27.6,0
4/23/2023,33,24.9,28.2,0
4/24/2023,32.5,24.4,27.7,0
4/25/2023,33.6,25.1,28.1,0
4/26/2023,31,26.2,28.2,0
4/27/2023,30,25.3,27.2,0.3
4/28/2023,28.7,23.5,25.9,3.4
4/29/2023,28.4,22.7,25.2,0.8
4/30/2023,29,22.7,26,0.2
5/1/2023,30.7,24.3,27.3,0.9
5/2/2023,31,24.9,27.9,0.1
5/3/2023,30.5,25.3,27.8,0
5/4/2023,31,24.5,27.6,0
5/5/2023,31.7,25,27.7,0
5/6/2023,33.6,25.3,28.5,0
5/7/2023,32.2,25.9,28.4,0
5/8/2023,33,25.9,28.8,0
5/9/2023,32,24.6,28.4,0
5/10/2023,34.6,25.4,29.4,0
5/11/2023,35.5,26.5,30.2,0
5/12/2023,34.5,27.1,30.3,0
5/13/2023,34.3,27.1,30.1,0
5/14/2023,32.6,27.3,29.6,0
5/15/2023,32.3,27.5,29.6,0.1
5/16/2023,32.1,28.1,29.6,0
5/17/2023,31.8,27.9,29.4,0.6
5/18/2023,32,27.9,29.6,0
5/19/2023,32.4,27.6,29.3,0
5/20/2023,31.8,26.9,29.1,0
5/21/2023,32.2,27.8,29.7,0
5/22/2023,32.2,28.2,29.8,0
5/23/2023,32.2,28,29.7,0.4
5/24/2023,32.4,28.1,29.9,0
5/25/2023,32.9,28.7,30.3,0
5/26/2023,33,28.3,30.2,0
5/27/2023,33,28.5,30.2,0
5/28/2023,32.6,27.9,30.1,0
5/29/2023,32.2,27.9,29.9,0
5/30/2023,32.4,28.1,29.9,0.2
5/31/2023,31.5,27.7,29.6,1.1
6/1/2023,32,28.3,29.9,1.4
6/2/2023,32.4,28.5,30,0.1
6/3/2023,32.9,28,29.9,0
6/4/2023,33.2,28.1,30,0
6/5/2023,32.6,28,30,0
6/6/2023,33.2,28.3,30.4,0
6/7/2023,33.2,28.8,30.6,0
6/8/2023,32.6,28.7,30.3,0
6/9/2023,32.3,28.7,30.2,0.8
6/10/2023,32,28.3,29.9,0.2
6/11/2023,32.7,27.4,30,0
6/12/2023,36.7,28.3,32.1,0
6/13/2023,35.4,29.7,31.5,5.4
6/14/2023,35,28.6,31,0.5
6/15/2023,34.6,28,30.4,0.3
6/16/2023,34.7,28.6,31.1,1.3
6/17/2023,32.4,29.1,30.6,0
6/18/2023,32.4,29,30.3,0
6/19/2023,32.1,28.3,30,0
6/20/2023,32.8,28.9,30.6,0
6/21/2023,32.7,29.3,30.6,1
6/22/2023,32.2,28.8,30.2,2.2
6/23/2023,32.5,28.5,30.1,0.4
6/24/2023,32,28.6,30.1,1
6/25/2023,32.1,28.7,30.3,0.5
6/26/2023,32.9,28.5,30.5,0.8
6/27/2023,32.8,28.9,30.6,0.8
6/28/2023,33.3,28.9,30.8,0
6/29/2023,34.1,28.7,31.1,0.3
6/30/2023,33,29.1,30.8,1
7/1/2023,33.7,28.9,30.8,1.1
7/2/2023,32.9,28.9,30.7,0.4
7/3/2023,33.5,28.7,30.7,0.4
7/4/2023,33.2,28.5,30.6,0.1
7/5/2023,33.1,29.1,30.9,0.6
7/6/2023,33.6,28.9,30.8,0.1
7/7/2023,35.5,29.1,31.7,0
7/8/2023,34.9,29.4,31.3,4
7/9/2023,33.9,28.8,31,0.1
7/10/2023,33.7,28.7,31,0
7/11/2023,34.1,29.5,31.3,0
7/12/2023,33.5,29.1,31.1,0
7/13/2023,33.5,29.2,31,0.1
7/14/2023,34,29,30.9,0.2
7/15/2023,33.4,28.5,30.5,0
7/16/2023,32.9,29,30.4,0
7/17/2023,33.5,29,30.8,0.2
7/18/2023,33.1,28.5,30.2,0.6
7/19/2023,32.5,28.1,30.1,0.1
7/20/2023,33.4,28.5,30.5,0
7/21/2023,32.7,28.5,30.4,4.7
7/22/2023,33.4,28.7,30.5,0.2
7/23/2023,35.7,27.4,30.1,27.5
7/24/2023,29.9,26.8,28.1,16.4
7/25/2023,30.3,26.7,28.5,7
7/26/2023,30.6,27.3,28.8,0.6
7/27/2023,30.8,27.3,28.8,0.9
7/28/2023,30.6,27.5,28.7,0.2
7/29/2023,30.5,27.3,28.7,0.9
7/30/2023,30.6,27.3,28.8,0.8
7/31/2023,30.7,27.3,28.7,1.3
8/1/2023,30.5,27.2,28.6,1.1
8/2/2023,30.6,27.3,28.6,1.4
8/3/2023,30.5,27.1,28.5,0.8
8/4/2023,30.5,26.9,28.4,0.9
8/5/2023,30.5,26.7,28.3,0.9
8/6/2023,30,26.7,28.2,0.7
8/7/2023,30,26.7,28,1.7
8/8/2023,29.9,26.7,28,2.2
8/9/2023,30.1,26.6,28,0.8
8/10/2023,30,26.4,27.8,1.6
8/11/2023,29.8,26.2,27.7,1.3
8/12/2023,29.5,26.1,27.6,0.8
8/13/2023,29.6,26.2,27.6,0.6
8/14/2023,30.4,26.1,27.7,0
8/15/2023,29.6,26,27.6,0.5
8/16/2023,29.7,25.8,27.5,0
8/17/2023,29.7,25.5,27.3,0.2
8/18/2023,30.3,25.2,27.3,0
8/19/2023,30,25.2,27.2,0.1
8/20/2023,30.5,24.9,27.3,0
8/21/2023,30.1,25.5,27.4,0
8/22/2023,29.7,25.4,27.2,0.6
8/23/2023,28.8,25.4,26.9,1.9
8/24/2023,28.9,25.5,26.8,2
8/25/2023,28.8,25.5,26.8,2.1
8/26/2023,28.9,25.2,26.7,2.4
8/27/2023,29.2,25.5,27,1
8/28/2023,29.3,25.3,26.9,1.1
8/29/2023,29.4,25.5,26.9,0.7
8/30/2023,29.7,25.3,27,0.5
8/31/2023,30,25.2,27,0.2
9/1/2023,29.4,24.4,26.7,0
9/2/2023,30.3,24.8,27.2,0
9/3/2023,30,25.3,27.4,0.9
9/4/2023,30.3,25.6,27.6,0.1
9/5/2023,30,25.7,27.6,0.5
9/6/2023,31.3,25.3,27.8,0
9/7/2023,32,25.7,28.3,0
9/8/2023,31.6,25.9,28.1,0
9/9/2023,31.2,26.1,28.1,0
9/10/2023,31.2,25.9,28,0
9/11/2023,31.1,26.2,28,0
9/12/2023,30.9,26.2,28,0
9/13/2023,30.8,26,27.9,0.4
9/14/2023,30.3,25.7,27.8,0.1
9/15/2023,30.7,25.5,27.8,0
9/16/2023,31.2,26.3,28.5,0.3
9/17/2023,32.2,26.7,28.9,0
9/18/2023,33.1,26.5,29.3,0
9/19/2023,34.9,26.7,29.8,0
9/20/2023,34.1,26.8,28.9,12
9/21/2023,34,26.9,29.5,3.5
9/22/2023,30.9,26,28.3,0
9/23/2023,31.9,26.9,29,0
9/24/2023,31.1,26.8,28.5,0
9/25/2023,31.1,25.5,27.9,0
9/26/2023,30.8,22.5,26.9,0
9/27/2023,34.1,24.6,28.6,0
9/28/2023,36.4,25.5,29.6,0
9/29/2023,35.1,25,28.8,0
9/30/2023,39.5,24.4,30.4,0
10/1/2023,36.9,23.2,29.9,0
10/2/2023,34.8,23.2,28.6,0
10/3/2023,31.8,25,28.3,0
10/4/2023,32,25.9,28.6,0
10/5/2023,31.7,26.1,28.8,0
10/6/2023,31.5,26.9,28.9,0
10/7/2023,30.7,27.4,28.8,0.3
10/8/2023,31.6,27.1,29.1,0.9
10/9/2023,32.1,27.2,29,0
10/10/2023,32,26.8,28.8,0
10/11/2023,32.3,26.2,28.7,0
10/12/2023,31.9,25.9,28.4,0
10/13/2023,31.9,25.8,28.3,0
10/14/2023,31.5,25.3,28.2,0
10/15/2023,31.8,27,28.9,0.3
10/16/2023,31.1,23.6,27.9,1.2
10/17/2023,31,24.8,28,0.9
10/18/2023,34.5,24.5,28.6,0
10/19/2023,32.2,23.8,27.8,0
10/20/2023,32.1,25.1,28.2,0
10/21/2023,34.3,24.7,28.5,0
10/22/2023,32.6,24.5,27.8,0
10/23/2023,33.9,24.3,28,0
10/24/2023,33.9,23.5,28,0
10/25/2023,34.6,24.4,28.5,0
10/26/2023,34,24.6,28.2,0
10/27/2023,32.3,24.8,28.2,0
10/28/2023,34.1,25.4,28.5,0.6
10/29/2023,33.8,23.1,27.6,0
10/30/2023,35,23,28.4,0
10/31/2023,36.6,22.9,29.6,0
11/1/2023,35.7,23.7,29.9,0
11/2/2023,35.4,23.5,29.4,0
11/3/2023,34.8,24.3,28.9,0
11/4/2023,32.1,24.6,28,0
11/5/2023,34.8,23.8,28.1,0
11/6/2023,35,22.3,28.3,0
11/7/2023,34.1,23.1,28.3,0
11/8/2023,32.5,22.5,27.6,0
11/9/2023,33.4,22.3,27.5,0
11/10/2023,34.7,22.2,27.7,0
11/11/2023,33.4,18.8,26,0
11/12/2023,31.7,18.8,25.2,0
11/13/2023,30.3,18.8,24.5,0
11/14/2023,31.9,19.8,25.8,0
11/15/2023,31.3,20.4,25.7,0
11/16/2023,31.4,19.6,25.3,0
11/17/2023,30.1,20.3,24.8,0
11/18/2023,30.1,19.2,24.5,0
11/19/2023,31.3,18,24.4,0
11/20/2023,31.6,19.7,25.3,0
11/21/2023,31.7,20.9,25.9,0
11/22/2023,29.9,17.7,24.1,0
11/23/2023,31.7,22.3,25.9,0
11/24/2023,31.6,19.6,25.6,0
11/25/2023,31.8,22.5,26.6,0
11/26/2023,26.6,18.2,22,3.8
11/27/2023,26.4,16.3,20.7,0
11/28/2023,27.8,16.4,21.2,0
11/29/2023,28,15.8,21,0
11/30/2023,28.3,15.8,21.6,0
12/1/2023,29.7,16.8,22.7,0
12/2/2023,28.7,18,22.6,0
12/3/2023,28.8,17.7,22.5,0
12/4/2023,29.3,16.6,22,0
12/5/2023,28.6,16.2,21.7,0
12/6/2023,28.2,16.3,21.5,0
12/7/2023,28,16.1,21.6,0
12/8/2023,27,14.7,20.8,0
12/9/2023,28.4,17.4,22.2,0
12/10/2023,26.6,15,20.9,0
12/11/2023,26.9,15.4,21.1,0
12/12/2023,27,16,21.6,0
12/13/2023,28.4,16.2,22.2,0
12/14/2023,27.6,15.2,21.3,0
12/15/2023,27.2,14.8,21,0
12/16/2023,27.3,15.3,21.2,0
12/17/2023,26.5,15.9,21.4,0
12/18/2023,26.6,16.7,21.2,0
12/19/2023,26.1,17,21,0
12/20/2023,26.4,15.7,20.7,0
12/21/2023,27,14.1,20.5,0
12/22/2023,27.7,17,22,0
12/23/2023,28.8,15.4,21.6,0
12/24/2023,28.9,17.7,22.7,0
12/25/2023,28.4,17.2,22.1,0
12/26/2023,26.2,13.2,19.9,0
12/27/2023,28.9,16,21.6,0
12/28/2023,28,16,21.6,0
12/29/2023,28.2,15.4,21.4,0
12/30/2023,28.3,16.7,21.8,0
12/31/2023,27.5,14.9,20.7,0
1/1/2024,27,14.7,20.2,0
1/2/2024,25.5,14.4,19.6,0
1/3/2024,25.7,16.5,20.8,0
1/4/2024,25,15.7,19.9,0
1/5/2024,24.8,14.1,19.3,0
1/6/2024,25.2,15.6,19.7,0
1/7/2024,25.5,14.4,19.2,0
1/8/2024,24.6,14.1,19.2,0
1/9/2024,25,14.4,19,0
1/10/2024,25.2,12.9,18.3,0
1/11/2024,25,11,17.8,0
1/12/2024,25.4,11.4,18.4,0
1/13/2024,24.6,11.6,18.4,0
1/14/2024,25.4,14.9,20.5,0
1/15/2024,23.7,14.1,19.5,0
1/16/2024,26.4,18.8,22.2,0
1/17/2024,27.1,18.3,22.1,0
1/18/2024,27,15.2,20.6,0
1/19/2024,26,14.2,20,0
1/20/2024,24.4,16.2,20.4,0.5
1/21/2024,26.6,16.3,21.1,0
1/22/2024,24.5,15.7,20.2,0
1/23/2024,26.1,15.5,20.6,0
1/24/2024,24.7,12.1,18.8,0
1/25/2024,24,13.3,19.1,0
1/26/2024,26,14,20.2,0
1/27/2024,26,15.5,20.5,0
1/28/2024,24.3,12.9,19.4,0
1/29/2024,27.5,18.1,22.8,0.4
1/30/2024,25.4,18.8,22.1,0.8
1/31/2024,26.4,20.1,22.7,0.3
2/1/2024,29.8,16,22.9,0
2/2/2024,26.6,20.2,23.2,0
2/3/2024,26,18,21.9,3.2
2/4/2024,26.5,19.6,22.8,1.2
2/5/2024,25.1,17.6,21.4,0
2/6/2024,25.5,17.4,21.5,0.1
2/7/2024,27,18.9,22.5,0
2/8/2024,26,16.9,20.8,0
2/9/2024,26.3,12.5,19.4,0
2/10/2024,27.4,16.6,21.3,0
2/11/2024,28.2,15.3,21.4,0
2/12/2024,27.1,16.8,21.6,0
2/13/2024,26.6,16.7,21.2,0
2/14/2024,27.7,15.2,21.3,0
2/15/2024,28.2,14.9,21.4,0
2/16/2024,30.4,14.8,22.2,0
2/17/2024,29.5,14.5,22,0
2/18/2024,26.8,19.6,23.1,0
2/19/2024,28.4,22.6,24.7,0
2/20/2024,26.6,20.7,23.5,0
2/21/2024,27.2,20.2,23.4,0
2/22/2024,29.3,17.9,23.2,0
2/23/2024,28.3,13.7,20.9,0
2/24/2024,29.9,15.5,22.3,0
2/25/2024,29.3,15.8,22.8,0
2/26/2024,29.5,19,23.3,0
2/27/2024,27.7,16.5,21.5,0
2/28/2024,29.2,17.2,23,0
2/29/2024,30.3,17.7,24,0
3/1/2024,25,19,21.4,7.4
3/2/2024,20.1,14.6,17.6,0
3/3/2024,21.7,11.2,16,0
3/4/2024,24.2,10,17.5,0
3/5/2024,26.2,13.5,19.9,0
3/6/2024,25.6,14.8,20.4,0
3/7/2024,27.9,17.7,22.5,0
3/8/2024,28.3,17.3,22.8,0
3/9/2024,29.7,17.1,23.3,0
3/10/2024,25.9,19,21.8,2.2
3/11/2024,27.2,18.6,22.7,0
3/12/2024,27.6,19.1,23.1,0
3/13/2024,31.2,21,24.9,0
3/14/2024,29.4,18.2,23.6,0
3/15/2024,32,17.8,24.5,0
3/16/2024,30.9,17.8,24.9,0
3/17/2024,34,19.4,26.5,0
3/18/2024,32.8,19.4,26.5,0
3/19/2024,34.8,20.8,26.6,0
3/20/2024,33.1,19.8,25.8,0
3/21/2024,33.2,22.3,26.6,0
3/22/2024,31.8,23.1,26.3,0
3/23/2024,30.7,22.8,25.9,0
3/24/2024,31.5,23.4,26.8,0
3/25/2024,33.2,22.6,27.1,0
3/26/2024,34.4,23.3,27.6,0
3/27/2024,31.7,23.5,27,0
3/28/2024,34.6,23.5,27.7,0
3/29/2024,29.2,22.2,25.3,0
3/30/2024,29.2,22.3,25.3,0
3/31/2024,33.7,21.3,27.1,0
4/1/2024,31.8,20.7,26,0
4/2/2024,30.3,23,26.2,0
4/3/2024,30,23,26.1,0
4/4/2024,32.1,23,26.7,0
4/5/2024,31.4,24.5,27.3,0
4/6/2024,30.8,23.7,26.7,0
4/7/2024,32,21.7,26.4,0
4/8/2024,34.7,21.6,27.2,0
4/9/2024,35.1,22.2,27.9,0
4/10/2024,32.2,23,26.6,0
4/11/2024,31.3,22.4,26.3,0
4/12/2024,33.6,23,27,0
4/13/2024,32,25,27.9,0
4/14/2024,29.5,24.5,26.6,3.4
4/15/2024,30.3,23.2,26.4,0
4/16/2024,33.9,23.7,28.1,0
4/17/2024,33.9,24.6,28.8,0
4/18/2024,29.7,25.3,27.2,0.5
4/19/2024,29.8,24.2,26.7,0
4/20/2024,32.8,24.6,27.7,0
4/21/2024,31.5,24.3,27.5,0
4/22/2024,32,24.7,27.5,0
4/23/2024,31.8,24.4,27.3,0
4/24/2024,31.8,24.2,27.3,0
4/25/2024,31.6,24.1,27.4,0
4/26/2024,31.8,25.4,28.1,0
4/27/2024,32,24.3,27.7,0
4/28/2024,33.9,24.6,28.4,0
4/29/2024,37.4,25.7,30.6,0
4/30/2024,38.1,25,30.7,0
5/1/2024,36.8,23.7,29.6,0
5/2/2024,36.4,22,28.8,0
5/3/2024,33.1,26,29.1,0
5/4/2024,33.5,26.6,29.1,0
5/5/2024,32.7,25.9,28.8,0
5/6/2024,35.1,26.6,30,0
5/7/2024,35,26.8,30.1,0
5/8/2024,34.9,26,29.6,0
5/9/2024,34.4,26.4,29.6,0
5/10/2024,33.1,26.6,29.3,0
5/11/2024,32.3,25.6,29.2,0
5/12/2024,33.1,26.2,29.5,0
5/13/2024,33,25.8,29.2,0
5/14/2024,33.4,24.9,29.1,0
5/15/2024,36.6,26.3,30.6,0
5/16/2024,35.2,26.2,30.1,0
5/17/2024,36.3,26.4,30.8,0
5/18/2024,38.1,26.5,31.3,0
5/19/2024,34.1,26.4,30.1,0
5/20/2024,34.6,28.1,30.9,0
5/21/2024,36,27.5,31.3,0
5/22/2024,36,28.5,31.6,0
5/23/2024,34.9,27.6,30.9,0
5/24/2024,34.7,27.8,30.7,0
5/25/2024,34.3,27.6,30.7,0
5/26/2024,34.9,28.1,30.9,0
5/27/2024,34.6,28,30.9,0
5/28/2024,34.7,28.5,31.2,0
5/29/2024,41.5,28.8,32.9,0
5/30/2024,41.6,28.4,32.9,0
5/31/2024,35.3,28,30.8,0
6/1/2024,38.3,27.9,31.9,0
6/2/2024,33.4,28.2,30.5,0
6/3/2024,32.8,27.9,30,0
6/4/2024,32.7,27.8,30,0
6/5/2024,32.6,28.2,30.2,0
6/6/2024,33,28.4,30.4,0.6
6/7/2024,33.3,27.8,30.5,0
6/8/2024,33.5,28.1,30.4,0
6/9/2024,33.5,28,30.4,0
6/10/2024,33.4,27.8,30.4,0
6/11/2024,33.3,28.3,30.5,0
6/12/2024,33.4,28.5,30.7,0
6/13/2024,33.2,28.9,30.9,0.3
6/14/2024,33.5,28.9,30.9,0.4
6/15/2024,33.6,29,31,0.4
6/16/2024,34.2,28.8,31,0.1
6/17/2024,33.3,29.1,30.9,0.5
6/18/2024,33.5,29.6,31.2,0.7
6/19/2024,34,29.1,31.1,0
6/20/2024,33.8,28.9,31.1,0
6/21/2024,33.7,29.1,31.1,0.4
6/22/2024,34.5,29.2,31.4,0
6/23/2024,35.3,28.9,31.6,0
6/24/2024,38.5,28.4,32.3,0
6/25/2024,37.2,28.4,31.9,0
6/26/2024,34.9,28.9,31.5,0
6/27/2024,35.9,29.8,32.3,0
6/28/2024,37.5,29.7,32.5,8.8
6/29/2024,36.4,29.6,32.1,0
6/30/2024,35,29.9,32,0
7/1/2024,35.9,30.3,32.3,0
7/2/2024,34.9,30.5,32.5,0
7/3/2024,34.8,30.4,32.2,0.3
7/4/2024,34,29.8,31.6,0.4
7/5/2024,33.5,29.7,31.4,0.6
7/6/2024,35.2,29.9,32,0
7/7/2024,35.2,30.2,32.1,0.3
7/8/2024,34.4,29.8,31.6,0.3
7/9/2024,34.7,29.8,31.6,0.9
7/10/2024,35,29.5,31.8,0.1
7/11/2024,34.4,29.5,31.5,0.6
7/12/2024,33.2,29.5,31,1.2
7/13/2024,33.1,29.3,30.8,2.2
7/14/2024,33.1,28.8,30.7,0.6
7/15/2024,34.1,28.9,31.1,0
7/16/2024,35.9,29.2,31.9,0.1
7/17/2024,35.3,29.7,31.9,0
7/18/2024,34.8,30.2,32.1,0
7/19/2024,34.7,29.5,31.8,0
7/20/2024,38.6,29.6,32.8,0.2
7/21/2024,37.4,30,33.3,4.2
7/22/2024,35.2,30,31.9,3.4
7/23/2024,33,29.5,30.9,0.1
7/24/2024,32.4,29.3,30.6,0
7/25/2024,32.9,28.9,30.7,0.3
7/26/2024,33.8,29.4,31.2,0.4
7/27/2024,34,29.3,31.2,0
7/28/2024,33.3,29.3,31.1,0
7/29/2024,33,28.8,30.4,3.3
7/30/2024,32.8,28,29.2,18.4
7/31/2024,30.5,28.1,29.2,2.3
8/1/2024,31.1,28.4,29.5,1.4
8/2/2024,31.1,27.8,29.3,1
8/3/2024,30.8,27.9,29.2,0.2
8/4/2024,30.8,27.7,28.9,2.5
8/5/2024,30.7,26.4,28.6,1.6
8/6/2024,29.6,27.2,28.4,1.1
8/7/2024,30.5,27.8,28.9,0.4
8/8/2024,31.3,27.7,29.3,0.7
8/9/2024,31.8,27.9,29.6,0.5
8/10/2024,32.9,27.9,29.8,0.4
8/11/2024,31.6,27.5,29.1,1.1
8/12/2024,30.9,27.6,29,1.4
8/13/2024,31.9,27.8,29.4,0.4
8/14/2024,32.2,27.4,29.5,0
8/15/2024,32.1,27.5,29.2,1.9
8/16/2024,31.3,27.2,28.7,1.1
8/17/2024,30.9,27.6,29,0.1
8/18/2024,31.6,27.4,29,0.2
8/19/2024,31.2,27.3,28.9,1
8/20/2024,31.9,27,29.3,0.8
8/21/2024,31.6,27.6,29.3,0
8/22/2024,33.4,27.5,30,0
8/23/2024,32.6,27.7,29.7,0
8/24/2024,32.7,27.2,29.5,0
8/25/2024,33.1,27.3,29.4,0
8/26/2024,33.2,27,29.7,0
8/27/2024,33.4,27.1,29,51.2
8/28/2024,29.2,26.5,27.5,22.8
8/29/2024,29.8,26.7,27.6,21.8
8/30/2024,30.3,24.9,27.3,25.7
8/31/2024,28.3,25,26.3,8.5
9/1/2024,29,25.4,27,1
9/2/2024,29.3,24.9,27,0
9/3/2024,29.9,25.4,27.4,0
9/4/2024,30.2,26.1,27.7,2.2
9/5/2024,30.1,26.4,28,0.2
9/6/2024,30.1,26.5,27.9,0.9
9/7/2024,29.6,25.9,27.5,0.2
9/8/2024,29.9,25.6,27.5,0.1
9/9/2024,30.3,25.7,27.6,0
9/10/2024,30,25.8,27.6,0.5
9/11/2024,30.2,25.2,27.6,0.2
9/12/2024,30.6,25.7,27.9,0
9/13/2024,30.8,26.2,28,0.1
9/14/2024,31.2,26.3,28.2,0
9/15/2024,30.7,26.3,28,0
9/16/2024,29.9,26.1,27.9,0.5
9/17/2024,31.5,25.9,28.3,0
9/18/2024,32.1,25.5,28.3,0
9/19/2024,31.5,25,28.2,0
9/20/2024,31.9,25.6,28.2,0
9/21/2024,31.3,25.9,28.3,0
9/22/2024,31.6,26.2,28.5,0
9/23/2024,32,26.7,28.9,0
9/24/2024,32,26.8,29,0
9/25/2024,32.4,26.5,28.9,0
9/26/2024,32.8,26.6,29.1,0
9/27/2024,32.4,26.8,29.1,0
9/28/2024,32.8,26.9,29.2,0
9/29/2024,32.6,26.6,28.7,0
9/30/2024,32.2,26.3,28.8,0
10/1/2024,32.8,26.4,28.9,0
10/2/2024,32.4,26.5,28.9,0
10/3/2024,32,26.7,28.8,0
10/4/2024,32,26.8,28.7,0
10/5/2024,32.3,26.3,28.7,0
10/6/2024,32.1,26,28.4,0
10/7/2024,34.1,24.9,29.1,0
10/8/2024,37.6,24.8,31.2,0
10/9/2024,38,26.8,31.6,0
10/10/2024,37,25.8,31,0
10/11/2024,37.5,26.5,31.7,0
10/12/2024,36.1,25.2,30.5,0
10/13/2024,33.6,26.2,29.9,0
